year,ronda,abreviacion,nombre_escuderia,numero_vuelta,posicion,tiempo_vuelta,tiempo_sector_1,tiempo_sector_2,tiempo_sector_3,velocidad_i1,velocidad_i2,velocidad_fl,velocidad_st,numero_parada,compuesto_rueda,compuesto_vida,vuelta_eliminada,vuelta_eliminada_razon
2022,22,RIC,McLaren,37,11,91.076,18.449,39.064,33.563,281,295,208,295,2,HARD,18,FALSE,
2022,22,RIC,McLaren,38,11,91.323,18.392,39.229,33.702,277,291,210,294,2,HARD,19,FALSE,
2022,22,RIC,McLaren,39,10,91.096,18.348,39.066,33.682,280,292,208,297,2,HARD,20,FALSE,
2022,22,RIC,McLaren,40,10,91.18,18.361,39.103,33.716,278,292,209,296,2,HARD,21,FALSE,
2022,22,RIC,McLaren,41,9,91.292,18.462,39.152,33.678,NA,294,208,296,2,HARD,22,FALSE,
2022,22,RIC,McLaren,42,8,90.993,18.381,39.11,33.502,280,292,211,297,2,HARD,23,FALSE,
2022,22,RIC,McLaren,43,9,91.777,18.355,39.033,34.389,281,286,209,295,2,HARD,24,FALSE,
2022,22,RIC,McLaren,44,9,90.955,18.377,38.983,33.595,282,299,211,300,2,HARD,25,FALSE,
2022,22,RIC,McLaren,45,9,90.785,18.306,38.938,33.541,281,297,210,297,2,HARD,26,FALSE,
2022,22,RIC,McLaren,46,9,90.943,18.318,39.089,33.536,280,294,211,296,2,HARD,27,FALSE,
2022,22,RIC,McLaren,47,9,90.935,18.319,39.055,33.561,NA,294,212,296,2,HARD,28,FALSE,
2022,22,RIC,McLaren,48,9,91.089,18.262,39.055,33.772,279,293,211,295,2,HARD,29,FALSE,
2022,22,RIC,McLaren,49,9,92.059,18.342,39.209,34.508,281,320,211,303,2,HARD,30,FALSE,
2022,22,RIC,McLaren,50,10,92.284,18.388,39.161,34.735,276,321,208,293,2,HARD,31,FALSE,
2022,22,RIC,McLaren,51,10,91.249,18.35,39.005,33.894,279,290,211,306,2,HARD,32,FALSE,
2022,22,RIC,McLaren,52,10,91.099,18.301,39.037,33.761,278,292,211,295,2,HARD,33,FALSE,
2022,22,RIC,McLaren,53,10,90.99,18.295,38.935,33.76,279,291,210,302,2,HARD,34,FALSE,
2022,22,RIC,McLaren,54,10,91.087,18.294,39.052,33.741,280,291,211,299,2,HARD,35,FALSE,
2022,22,RIC,McLaren,55,10,91.218,18.327,38.976,33.915,281,302,211,301,2,HARD,36,FALSE,
2022,22,RIC,McLaren,56,9,91.278,18.446,39.204,33.628,277,292,212,292,2,HARD,37,FALSE,
2022,22,RIC,McLaren,57,9,91.114,18.289,39.251,33.574,280,294,212,294,2,HARD,38,FALSE,
2022,22,RIC,McLaren,58,9,90.856,18.316,38.789,33.751,285,303,209,305,2,HARD,39,FALSE,
2022,22,VET,Aston Martin,1,9,97.455,NA,40.041,34.568,280,299,212,299,1,MEDIUM,1,FALSE,
2022,22,VET,Aston Martin,2,9,92.324,18.564,39.248,34.512,271,294,209,302,1,MEDIUM,2,FALSE,
2022,22,VET,Aston Martin,3,9,91.488,18.647,38.406,34.435,270,304,208,323,1,MEDIUM,3,FALSE,
2022,22,VET,Aston Martin,4,9,91.439,18.522,38.473,34.444,275,303,208,313,1,MEDIUM,4,FALSE,
2022,22,VET,Aston Martin,5,9,91.786,18.622,38.639,34.525,274,300,206,323,1,MEDIUM,5,FALSE,
2022,22,VET,Aston Martin,6,9,91.965,18.71,38.64,34.615,272,298,208,316,1,MEDIUM,6,FALSE,
2022,22,VET,Aston Martin,7,9,91.688,18.551,38.437,34.7,276,311,208,323,1,MEDIUM,7,FALSE,
2022,22,VET,Aston Martin,8,9,92.654,18.562,38.684,35.408,274,302,207,321,1,MEDIUM,8,TRUE,TRACK LIMITS AT TURN 9 LAP 8 
2022,22,VET,Aston Martin,9,9,92.681,18.718,38.96,35.003,273,291,207,313,1,MEDIUM,9,FALSE,
2022,22,VET,Aston Martin,10,9,92.511,18.679,38.787,35.045,NA,314,207,320,1,MEDIUM,10,FALSE,
2022,22,VET,Aston Martin,11,9,92.485,18.727,38.972,34.786,275,297,207,320,1,MEDIUM,11,FALSE,
2022,22,VET,Aston Martin,12,9,92.607,18.623,38.655,35.329,274,314,205,320,1,MEDIUM,12,FALSE,
2022,22,VET,Aston Martin,13,9,92.744,18.689,39.032,35.023,271,281,207,309,1,MEDIUM,13,FALSE,
2022,22,VET,Aston Martin,14,8,92.675,18.727,38.925,35.023,272,303,209,319,1,MEDIUM,14,FALSE,
2022,22,VET,Aston Martin,15,8,92.279,18.619,39.412,34.248,273,295,205,297,1,MEDIUM,15,TRUE,TRACK LIMITS AT TURN 1 LAP 15 
2022,22,VET,Aston Martin,16,5,93.198,18.708,39.878,34.612,NA,310,205,295,1,MEDIUM,16,FALSE,
2022,22,VET,Aston Martin,17,6,92.983,18.718,39.524,34.741,272,309,206,299,1,MEDIUM,17,FALSE,
2022,22,VET,Aston Martin,18,5,92.365,18.669,39.414,34.282,275,295,206,298,1,MEDIUM,18,FALSE,
2022,22,VET,Aston Martin,19,4,92.689,18.644,39.514,34.531,274,294,206,296,1,MEDIUM,19,FALSE,
2022,22,VET,Aston Martin,20,5,93.14,18.775,39.499,34.866,276,309,207,302,1,MEDIUM,20,FALSE,
2022,22,VET,Aston Martin,21,6,93.542,18.698,39.716,35.128,275,296,205,298,1,MEDIUM,21,FALSE,
2022,22,VET,Aston Martin,22,6,93.03,18.733,39.636,34.661,272,285,206,287,1,MEDIUM,22,FALSE,
2022,22,VET,Aston Martin,23,7,93.281,18.705,39.682,34.894,273,302,205,286,1,MEDIUM,23,FALSE,
2022,22,VET,Aston Martin,24,8,93.494,18.704,39.743,35.047,274,294,206,288,1,MEDIUM,24,FALSE,
2022,22,VET,Aston Martin,25,9,95.416,18.699,39.822,36.895,275,289,NA,291,1,MEDIUM,25,FALSE,
2022,22,VET,Aston Martin,26,19,113.561,40.518,39.051,33.992,280,290,209,289,2,HARD,2,FALSE,
2022,22,VET,Aston Martin,27,18,90.884,18.602,38.375,33.907,287,304,208,310,2,HARD,3,FALSE,
2022,22,VET,Aston Martin,28,16,90.735,18.468,38.373,33.894,275,297,209,315,2,HARD,4,FALSE,
2022,22,VET,Aston Martin,29,16,92.02,18.559,38.883,34.578,272,296,208,291,2,HARD,5,FALSE,
2022,22,VET,Aston Martin,30,15,91.568,18.628,39.119,33.821,275,290,209,311,2,HARD,6,FALSE,
2022,22,VET,Aston Martin,31,15,91.034,18.414,38.994,33.626,277,290,208,290,2,HARD,7,FALSE,
2022,22,VET,Aston Martin,32,15,91.363,18.579,39.028,33.756,275,288,208,290,2,HARD,8,FALSE,
2022,22,VET,Aston Martin,33,15,91.428,18.506,39.154,33.768,273,289,210,289,2,HARD,9,FALSE,
2022,22,VET,Aston Martin,34,14,91.096,18.445,38.797,33.854,279,302,212,294,2,HARD,10,FALSE,
2022,22,VET,Aston Martin,35,14,90.312,18.255,38.838,33.219,275,290,211,291,2,HARD,11,FALSE,
2022,22,VET,Aston Martin,36,13,90.786,18.411,38.972,33.403,NA,287,209,288,2,HARD,12,FALSE,
2022,22,VET,Aston Martin,37,13,90.622,18.365,38.893,33.364,274,289,209,290,2,HARD,13,FALSE,
2022,22,VET,Aston Martin,38,13,90.772,18.295,38.918,33.559,279,292,208,294,2,HARD,14,FALSE,
2022,22,VET,Aston Martin,39,12,91.224,18.297,38.86,34.067,276,291,209,294,2,HARD,15,FALSE,
2022,22,VET,Aston Martin,40,12,90.748,18.232,38.918,33.598,278,291,209,296,2,HARD,16,FALSE,
2022,22,VET,Aston Martin,41,11,91.214,18.247,38.507,34.46,277,296,208,308,2,HARD,17,FALSE,
2022,22,VET,Aston Martin,42,11,91.764,18.341,38.2,35.223,NA,325,208,317,2,HARD,18,FALSE,
2022,22,VET,Aston Martin,43,10,90.69,18.425,38.715,33.55,276,317,210,315,2,HARD,19,FALSE,
2022,22,VET,Aston Martin,44,10,90.733,18.287,39.073,33.373,273,288,210,290,2,HARD,20,FALSE,
2022,22,VET,Aston Martin,45,10,90.614,18.249,38.914,33.451,276,293,210,294,2,HARD,21,FALSE,
2022,22,VET,Aston Martin,46,10,90.788,18.284,38.966,33.538,277,291,209,293,2,HARD,22,FALSE,
2022,22,VET,Aston Martin,47,10,90.634,18.226,39.062,33.346,278,290,209,292,2,HARD,23,FALSE,
2022,22,VET,Aston Martin,48,11,91.639,18.155,39.36,34.124,277,276,209,293,2,HARD,24,FALSE,
2022,22,VET,Aston Martin,49,11,91.374,18.213,39.147,34.014,279,292,209,292,2,HARD,25,FALSE,
2022,22,VET,Aston Martin,50,11,91.437,18.292,39.097,34.048,NA,297,210,299,2,HARD,26,FALSE,
2022,22,VET,Aston Martin,51,11,91.383,18.391,38.831,34.161,282,307,209,320,2,HARD,27,FALSE,
2022,22,VET,Aston Martin,52,11,91.116,18.296,38.596,34.224,279,306,210,316,2,HARD,28,FALSE,
2022,22,VET,Aston Martin,53,11,91.056,18.278,38.45,34.328,285,303,211,316,2,HARD,29,FALSE,
2022,22,VET,Aston Martin,54,11,90.931,18.229,38.467,34.235,280,305,210,324,2,HARD,30,FALSE,
2022,22,VET,Aston Martin,55,11,91.304,18.283,38.439,34.582,NA,316,210,323,2,HARD,31,FALSE,
2022,22,VET,Aston Martin,56,10,91.485,18.444,38.818,34.223,276,311,209,320,2,HARD,32,FALSE,
2022,22,VET,Aston Martin,57,10,91.227,18.427,39.07,33.73,NA,295,209,297,2,HARD,33,FALSE,
2022,22,VET,Aston Martin,58,10,90.351,18.131,38.351,33.869,284,313,206,317,2,HARD,34,FALSE,
2022,22,TSU,AlphaTauri,1,11,98.738,NA,39.781,35.473,283,290,210,285,1,MEDIUM,1,FALSE,
2022,22,TSU,AlphaTauri,2,11,92.551,18.716,39.211,34.624,277,296,208,299,1,MEDIUM,2,FALSE,
2022,22,TSU,AlphaTauri,3,11,91.604,18.53,38.489,34.585,275,303,207,312,1,MEDIUM,3,FALSE,
2022,22,TSU,AlphaTauri,4,11,91.789,18.624,38.606,34.559,279,314,206,316,1,MEDIUM,4,FALSE,
2022,22,TSU,AlphaTauri,5,11,91.832,18.588,38.994,34.25,283,307,205,308,1,MEDIUM,5,FALSE,
2022,22,TSU,AlphaTauri,6,11,92.038,18.7,39.12,34.218,282,308,207,304,1,MEDIUM,6,FALSE,
2022,22,TSU,AlphaTauri,7,11,91.997,18.579,39.043,34.375,NA,309,205,306,1,MEDIUM,7,FALSE,
2022,22,TSU,AlphaTauri,8,11,92.252,18.584,39.209,34.459,NA,308,207,305,1,MEDIUM,8,FALSE,
2022,22,TSU,AlphaTauri,9,11,92.62,18.615,39.312,34.693,283,309,205,306,1,MEDIUM,9,FALSE,
2022,22,TSU,AlphaTauri,10,11,92.5,18.68,39.206,34.614,NA,306,206,308,1,MEDIUM,10,FALSE,
2022,22,TSU,AlphaTauri,11,11,92.647,18.788,39.16,34.699,284,308,204,309,1,MEDIUM,11,FALSE,
2022,22,TSU,AlphaTauri,12,11,92.63,18.723,39.186,34.721,282,306,203,308,1,MEDIUM,12,FALSE,
2022,22,TSU,AlphaTauri,13,11,92.96,18.778,39.446,34.736,281,308,205,306,1,MEDIUM,13,FALSE,
2022,22,TSU,AlphaTauri,14,11,94.716,18.784,39.294,36.638,282,308,NA,308,1,MEDIUM,14,FALSE,
2022,22,TSU,AlphaTauri,15,16,112.725,39.371,39.38,33.974,280,307,209,303,2,HARD,1,FALSE,
2022,22,TSU,AlphaTauri,16,15,91.266,18.556,38.866,33.844,281,306,208,305,2,HARD,2,FALSE,
2022,22,TSU,AlphaTauri,17,15,91.362,18.429,38.852,34.081,283,306,207,304,2,HARD,3,FALSE,
2022,22,TSU,AlphaTauri,18,15,91.483,18.438,39.026,34.019,285,307,208,303,2,HARD,4,FALSE,
2022,22,TSU,AlphaTauri,19,15,91.66,18.556,38.998,34.106,283,307,208,303,2,HARD,5,FALSE,
2022,22,TSU,AlphaTauri,20,13,91.916,18.553,39.075,34.288,NA,306,207,306,2,HARD,6,FALSE,
2022,22,TSU,AlphaTauri,21,12,92.326,18.629,39.093,34.604,284,304,204,316,2,HARD,7,FALSE,
2022,22,TSU,AlphaTauri,22,12,92.169,18.669,38.935,34.565,280,307,204,303,2,HARD,8,FALSE,
2022,22,TSU,AlphaTauri,23,11,91.671,18.523,38.936,34.212,284,318,209,326,2,HARD,9,FALSE,
2022,22,TSU,AlphaTauri,24,12,92.387,18.451,39.055,34.881,281,287,207,308,2,HARD,10,FALSE,
2022,22,TSU,AlphaTauri,25,12,91.773,18.542,39.028,34.203,283,306,207,304,2,HARD,11,FALSE,
2022,22,TSU,AlphaTauri,26,11,91.311,18.399,38.953,33.959,NA,307,208,307,2,HARD,12,FALSE,
2022,22,TSU,AlphaTauri,27,11,91.294,18.386,38.887,34.021,285,304,209,306,2,HARD,13,FALSE,
2022,22,TSU,AlphaTauri,28,10,91.141,18.369,38.897,33.875,284,302,207,301,2,HARD,14,FALSE,
2022,22,TSU,AlphaTauri,29,10,91.202,18.374,39.013,33.815,NA,301,209,301,2,HARD,15,FALSE,
2022,22,TSU,AlphaTauri,30,10,91.215,18.4,38.876,33.939,NA,302,208,301,2,HARD,16,FALSE,
2022,22,TSU,AlphaTauri,31,10,91.2,18.426,38.963,33.811,NA,300,209,299,2,HARD,17,FALSE,
2022,22,TSU,AlphaTauri,32,10,91.435,18.418,39.118,33.899,NA,300,207,300,2,HARD,18,FALSE,
2022,22,TSU,AlphaTauri,33,10,91.307,18.387,39.01,33.91,NA,299,207,300,2,HARD,19,FALSE,
2022,22,TSU,AlphaTauri,34,10,91.323,18.412,39.014,33.897,NA,301,209,301,2,HARD,20,FALSE,
2022,22,TSU,AlphaTauri,35,10,91.272,18.418,39.049,33.805,283,300,206,302,2,HARD,21,FALSE,
2022,22,TSU,AlphaTauri,36,10,91.015,18.495,38.86,33.66,NA,305,209,302,2,HARD,22,FALSE,
2022,22,TSU,AlphaTauri,37,10,91.364,18.637,38.93,33.797,NA,302,206,303,2,HARD,23,FALSE,
2022,22,TSU,AlphaTauri,38,10,93.259,18.531,39.038,35.69,284,305,NA,304,2,HARD,24,FALSE,
2022,22,TSU,AlphaTauri,39,14,111.244,39.73,38.562,32.952,281,303,212,302,3,SOFT,1,FALSE,
2022,22,TSU,AlphaTauri,40,14,89.489,18.188,38.297,33.004,284,305,212,304,3,SOFT,2,FALSE,
2022,22,TSU,AlphaTauri,41,14,89.762,18.172,38.466,33.124,283,306,209,302,3,SOFT,3,FALSE,
2022,22,TSU,AlphaTauri,42,14,90.101,18.219,38.513,33.369,285,308,209,303,3,SOFT,4,FALSE,
2022,22,TSU,AlphaTauri,43,13,89.719,18.393,38.21,33.116,NA,306,211,321,3,SOFT,5,FALSE,
2022,22,TSU,AlphaTauri,44,12,90.311,18.247,38.669,33.395,281,308,211,307,3,SOFT,6,FALSE,
2022,22,TSU,AlphaTauri,45,12,90.498,18.323,38.725,33.45,282,307,210,304,3,SOFT,7,FALSE,
2022,22,TSU,AlphaTauri,46,12,89.975,18.198,38.58,33.197,279,306,211,307,3,SOFT,8,FALSE,
2022,22,TSU,AlphaTauri,47,12,89.991,18.169,38.687,33.135,278,305,211,299,3,SOFT,9,FALSE,
2022,22,TSU,AlphaTauri,48,12,90.176,18.16,38.612,33.404,280,307,210,305,3,SOFT,10,FALSE,
2022,22,TSU,AlphaTauri,49,12,90.225,18.182,38.604,33.439,281,308,209,303,3,SOFT,11,FALSE,
2022,22,TSU,AlphaTauri,50,12,90.76,18.194,38.745,33.821,NA,305,208,308,3,SOFT,12,FALSE,
2022,22,TSU,AlphaTauri,51,12,91.066,18.326,38.584,34.156,287,315,209,298,3,SOFT,13,FALSE,
2022,22,TSU,AlphaTauri,52,12,91.024,18.296,38.275,34.453,288,307,210,321,3,SOFT,14,FALSE,
2022,22,TSU,AlphaTauri,53,12,91.318,18.358,38.395,34.565,NA,314,209,320,3,SOFT,15,FALSE,
2022,22,TSU,AlphaTauri,54,12,91.579,18.442,39.039,34.098,286,306,208,307,3,SOFT,16,FALSE,
2022,22,TSU,AlphaTauri,55,12,92.138,18.49,39.214,34.434,287,304,210,305,3,SOFT,17,FALSE,
2022,22,TSU,AlphaTauri,56,11,92.04,18.525,39.291,34.224,286,306,210,303,3,SOFT,18,FALSE,
2022,22,TSU,AlphaTauri,57,11,91.639,18.445,39.143,34.051,NA,306,210,307,3,SOFT,19,FALSE,
2022,22,TSU,AlphaTauri,58,11,92.28,18.45,39.158,34.672,285,305,210,307,3,SOFT,20,FALSE,
2022,22,ZHO,Alfa Romeo,1,15,100.564,NA,40.561,35.249,280,305,209,298,1,MEDIUM,1,FALSE,
2022,22,ZHO,Alfa Romeo,2,15,93.406,18.909,39.729,34.768,276,276,207,296,1,MEDIUM,2,FALSE,
2022,22,ZHO,Alfa Romeo,3,15,92.436,18.734,38.949,34.753,NA,280,207,313,1,MEDIUM,3,FALSE,
2022,22,ZHO,Alfa Romeo,4,14,92.818,18.735,39.218,34.865,NA,319,208,307,1,MEDIUM,4,FALSE,
2022,22,ZHO,Alfa Romeo,5,14,92.456,18.746,39.583,34.127,272,288,206,293,1,MEDIUM,5,FALSE,
2022,22,ZHO,Alfa Romeo,6,14,92.254,18.664,39.505,34.085,274,290,209,293,1,MEDIUM,6,FALSE,
2022,22,ZHO,Alfa Romeo,7,14,91.937,18.622,39.332,33.983,276,293,207,295,1,MEDIUM,7,FALSE,
2022,22,ZHO,Alfa Romeo,8,14,92.084,18.562,39.497,34.025,277,294,207,296,1,MEDIUM,8,FALSE,
2022,22,ZHO,Alfa Romeo,9,14,92.322,18.545,39.576,34.201,NA,292,207,295,1,MEDIUM,9,FALSE,
2022,22,ZHO,Alfa Romeo,10,14,92.314,18.594,39.471,34.249,278,293,205,297,1,MEDIUM,10,FALSE,
2022,22,ZHO,Alfa Romeo,11,14,92.685,18.753,39.685,34.247,274,290,207,294,1,MEDIUM,11,FALSE,
2022,22,ZHO,Alfa Romeo,12,14,92.547,18.673,39.587,34.287,276,292,206,296,1,MEDIUM,12,FALSE,
2022,22,ZHO,Alfa Romeo,13,14,92.99,18.734,39.839,34.417,279,294,206,296,1,MEDIUM,13,FALSE,
2022,22,ZHO,Alfa Romeo,14,13,93.174,18.752,39.969,34.453,277,290,207,294,1,MEDIUM,14,FALSE,
2022,22,ZHO,Alfa Romeo,15,11,94.884,18.683,39.823,36.378,NA,290,NA,295,1,MEDIUM,15,FALSE,
2022,22,ZHO,Alfa Romeo,16,17,113.071,40.225,39.596,33.25,271,284,211,285,2,HARD,1,FALSE,
2022,22,ZHO,Alfa Romeo,17,17,91.072,18.325,39.081,33.666,275,288,209,290,2,HARD,2,FALSE,
2022,22,ZHO,Alfa Romeo,18,17,91.13,18.368,39.106,33.656,281,293,209,294,2,HARD,3,FALSE,
2022,22,ZHO,Alfa Romeo,19,17,91.124,18.479,39,33.645,278,295,209,297,2,HARD,4,FALSE,
2022,22,ZHO,Alfa Romeo,20,16,91.542,18.55,39.237,33.755,280,295,208,298,2,HARD,5,FALSE,
2022,22,ZHO,Alfa Romeo,21,16,91.67,18.576,39.409,33.685,279,294,208,297,2,HARD,6,FALSE,
2022,22,ZHO,Alfa Romeo,22,16,91.591,18.504,38.75,34.337,280,308,207,318,2,HARD,7,FALSE,
2022,22,ZHO,Alfa Romeo,23,16,92.546,18.546,38.953,35.047,282,310,206,316,2,HARD,8,FALSE,
2022,22,ZHO,Alfa Romeo,24,15,91.804,18.704,39.274,33.826,283,294,207,317,2,HARD,9,FALSE,
2022,22,ZHO,Alfa Romeo,25,15,91.89,18.634,39.3,33.956,278,293,208,296,2,HARD,10,FALSE,
2022,22,ZHO,Alfa Romeo,26,13,91.368,18.538,38.889,33.941,281,291,208,323,2,HARD,11,FALSE,
2022,22,ZHO,Alfa Romeo,27,13,91.697,18.535,39.287,33.875,280,293,209,298,2,HARD,12,FALSE,
2022,22,ZHO,Alfa Romeo,28,12,91.577,18.482,39.354,33.741,279,290,208,296,2,HARD,13,FALSE,
2022,22,ZHO,Alfa Romeo,29,12,91.59,18.485,39.345,33.76,280,292,209,296,2,HARD,14,FALSE,
2022,22,ZHO,Alfa Romeo,30,13,92.329,18.413,39.25,34.666,279,276,205,296,2,HARD,15,FALSE,
2022,22,ZHO,Alfa Romeo,31,13,91.643,18.503,38.814,34.326,283,297,209,310,2,HARD,16,FALSE,
2022,22,ZHO,Alfa Romeo,32,13,91.216,18.395,38.778,34.043,282,300,208,314,2,HARD,17,FALSE,
2022,22,ZHO,Alfa Romeo,33,13,91.349,18.469,38.773,34.107,280,301,207,317,2,HARD,18,FALSE,
2022,22,ZHO,Alfa Romeo,34,13,91.687,18.468,39.274,33.945,282,293,208,299,2,HARD,19,FALSE,
2022,22,ZHO,Alfa Romeo,35,13,91.834,18.462,39.368,34.004,279,294,208,298,2,HARD,20,FALSE,
2022,22,ZHO,Alfa Romeo,36,12,91.663,18.475,39.432,33.756,280,293,210,297,2,HARD,21,FALSE,
2022,22,ZHO,Alfa Romeo,37,12,91.284,18.344,39.288,33.652,NA,292,209,296,2,HARD,22,FALSE,
2022,22,ZHO,Alfa Romeo,38,12,91.273,18.427,39.263,33.583,281,292,208,297,2,HARD,23,TRUE,TRACK LIMITS AT TURN 1 LAP 38 
2022,22,ZHO,Alfa Romeo,39,11,91.127,18.348,39.16,33.619,282,293,208,296,2,HARD,24,FALSE,
2022,22,ZHO,Alfa Romeo,40,11,91.097,18.398,39.232,33.467,279,291,209,295,2,HARD,25,FALSE,
2022,22,ZHO,Alfa Romeo,41,10,91.547,18.33,39.247,33.97,280,301,208,304,2,HARD,26,FALSE,
2022,22,ZHO,Alfa Romeo,42,10,91.843,18.319,38.89,34.634,277,317,210,324,2,HARD,27,FALSE,
2022,22,ZHO,Alfa Romeo,43,11,93.485,18.36,39.548,35.577,274,287,208,305,2,HARD,28,FALSE,
2022,22,ZHO,Alfa Romeo,44,13,94.872,18.639,39.773,36.46,273,278,NA,311,2,HARD,29,FALSE,
2022,22,ZHO,Alfa Romeo,45,16,112.22,40.129,38.386,33.705,271,273,214,310,3,SOFT,1,FALSE,
2022,22,ZHO,Alfa Romeo,46,16,90.925,18.203,38.768,33.954,279,289,212,308,3,SOFT,2,FALSE,
2022,22,ZHO,Alfa Romeo,47,16,92.562,18.385,39.804,34.373,273,285,212,323,3,SOFT,3,FALSE,
2022,22,ZHO,Alfa Romeo,48,15,90.432,18.394,38.653,33.385,280,297,212,321,3,SOFT,4,FALSE,
2022,22,ZHO,Alfa Romeo,49,15,90.583,18.183,39.124,33.276,276,287,211,290,3,SOFT,5,FALSE,
2022,22,ZHO,Alfa Romeo,50,15,90.223,18.183,38.905,33.135,280,292,212,294,3,SOFT,6,FALSE,
2022,22,ZHO,Alfa Romeo,51,15,90.109,18.084,38.967,33.058,282,293,211,295,3,SOFT,7,FALSE,
2022,22,ZHO,Alfa Romeo,52,15,91.823,18.108,38.874,34.841,280,291,212,293,3,SOFT,8,FALSE,
2022,22,ZHO,Alfa Romeo,53,15,89.6,18.024,38.318,33.258,285,310,212,316,3,SOFT,9,FALSE,
2022,22,ZHO,Alfa Romeo,54,15,90.422,18.148,39.157,33.117,280,292,210,295,3,SOFT,10,FALSE,
2022,22,ZHO,Alfa Romeo,55,15,90.407,18.104,39.001,33.302,281,294,211,294,3,SOFT,11,FALSE,
2022,22,ZHO,Alfa Romeo,56,13,92.315,18.496,38.93,34.889,NA,312,212,311,3,SOFT,12,FALSE,
2022,22,ZHO,Alfa Romeo,57,12,92.551,18.475,39.367,34.709,285,293,207,319,3,SOFT,13,FALSE,
2022,22,ALB,Williams,1,17,101.738,NA,40.201,36.214,291,298,212,270,1,MEDIUM,1,FALSE,
2022,22,ALB,Williams,2,16,93.227,18.788,39.586,34.853,284,308,209,322,1,MEDIUM,2,FALSE,
2022,22,ALB,Williams,3,16,92.356,18.723,38.407,35.226,282,287,207,318,1,MEDIUM,3,FALSE,
2022,22,ALB,Williams,4,16,93.137,18.687,38.424,36.026,NA,309,208,319,1,MEDIUM,4,FALSE,
2022,22,ALB,Williams,5,15,92.652,18.785,38.87,34.997,NA,318,207,330,1,MEDIUM,5,FALSE,
2022,22,ALB,Williams,6,15,92.302,18.718,38.967,34.617,281,294,208,307,1,MEDIUM,6,FALSE,
2022,22,ALB,Williams,7,15,91.987,18.606,38.865,34.516,282,295,206,309,1,MEDIUM,7,FALSE,
2022,22,ALB,Williams,8,15,92.303,18.63,39.066,34.607,281,290,204,305,1,MEDIUM,8,FALSE,
2022,22,ALB,Williams,9,15,92.406,18.657,39.11,34.639,284,300,206,306,1,MEDIUM,9,FALSE,
2022,22,ALB,Williams,10,15,92.55,18.754,39.026,34.77,NA,300,205,309,1,MEDIUM,10,FALSE,
2022,22,ALB,Williams,11,15,93.387,18.842,39.586,34.959,NA,302,206,309,1,MEDIUM,11,FALSE,
2022,22,ALB,Williams,12,16,95.463,18.862,39.266,37.335,286,301,NA,309,1,MEDIUM,12,FALSE,
2022,22,ALB,Williams,13,20,111.113,38.703,38.695,33.715,285,304,209,307,2,HARD,1,FALSE,
2022,22,ALB,Williams,14,20,90.982,18.563,38.489,33.93,284,300,209,308,2,HARD,2,FALSE,
2022,22,ALB,Williams,15,18,91.43,18.575,38.699,34.156,285,300,208,307,2,HARD,3,FALSE,
2022,22,ALB,Williams,16,16,91.585,18.563,38.849,34.173,NA,298,208,304,2,HARD,4,FALSE,
2022,22,ALB,Williams,17,16,91.496,18.572,38.663,34.261,286,304,209,307,2,HARD,5,FALSE,
2022,22,ALB,Williams,18,16,91.836,18.623,38.9,34.313,284,297,209,304,2,HARD,6,FALSE,
2022,22,ALB,Williams,19,16,91.691,18.601,38.677,34.413,287,301,206,309,2,HARD,7,FALSE,
2022,22,ALB,Williams,20,15,91.835,18.648,38.737,34.45,286,291,206,301,2,HARD,8,FALSE,
2022,22,ALB,Williams,21,15,91.929,18.718,38.836,34.375,NA,301,208,308,2,HARD,9,FALSE,
2022,22,ALB,Williams,22,15,91.975,18.639,38.845,34.491,NA,301,208,313,2,HARD,10,FALSE,
2022,22,ALB,Williams,23,14,91.717,18.566,38.798,34.353,NA,326,206,313,2,HARD,11,FALSE,
2022,22,ALB,Williams,24,14,91.918,18.562,38.884,34.472,282,296,208,308,2,HARD,12,FALSE,
2022,22,ALB,Williams,25,13,91.61,18.582,38.609,34.419,286,322,207,314,2,HARD,13,FALSE,
2022,22,ALB,Williams,26,12,91.631,18.516,38.943,34.172,284,296,208,306,2,HARD,14,FALSE,
2022,22,ALB,Williams,27,12,91.624,18.538,38.834,34.252,288,299,208,307,2,HARD,15,FALSE,
2022,22,ALB,Williams,28,11,91.521,18.546,38.767,34.208,287,302,207,309,2,HARD,16,FALSE,
2022,22,ALB,Williams,29,11,91.487,18.528,38.811,34.148,NA,304,208,308,2,HARD,17,FALSE,
2022,22,ALB,Williams,30,11,91.451,18.537,38.764,34.15,NA,305,207,309,2,HARD,18,FALSE,
2022,22,ALB,Williams,31,11,91.587,18.593,38.856,34.138,NA,303,209,309,2,HARD,19,FALSE,
2022,22,ALB,Williams,32,11,91.496,18.534,38.845,34.117,288,304,208,308,2,HARD,20,FALSE,
2022,22,ALB,Williams,33,11,91.55,18.458,38.905,34.187,287,303,207,310,2,HARD,21,TRUE,TRACK LIMITS AT TURN 3 LAP 33 
2022,22,ALB,Williams,34,11,91.509,18.585,38.843,34.081,NA,304,209,309,2,HARD,22,FALSE,
2022,22,ALB,Williams,35,12,94.033,18.446,38.913,36.674,288,311,NA,315,2,HARD,23,FALSE,
2022,22,ALB,Williams,36,15,111.369,38.778,38.676,33.915,281,296,215,302,3,MEDIUM,1,FALSE,
2022,22,ALB,Williams,37,15,90.09,18.34,38.318,33.432,284,303,214,306,3,MEDIUM,2,FALSE,
