year,ronda,piloto_id,vuelta,numero_parada,duracion_parada
2024,1,hulkenberg,41,3,00:00:24.387
2024,1,gasly,43,3,00:00:25.240
2024,2,max_verstappen,7,1,00:00:20.607
2024,2,perez,7,1,00:00:22.196
2024,2,leclerc,7,1,00:00:23.419
2024,2,piastri,7,1,00:00:21.427
2024,2,alonso,7,1,00:00:22.129
2024,2,russell,7,1,00:00:21.013
2024,2,tsunoda,7,1,00:00:21.694
2024,2,bearman,7,1,00:00:22.457
2024,2,albon,7,1,00:00:21.723
2024,2,kevin_magnussen,7,1,00:00:21.460
2024,2,ricciardo,7,1,NA
2024,2,ocon,7,1,00:00:22.502
2024,2,bottas,7,1,00:00:22.795
2024,2,sargeant,7,1,00:00:23.645
2024,2,hulkenberg,33,1,00:00:21.035
2024,2,bottas,35,2,00:00:23.281
2024,2,hamilton,36,1,00:00:20.170
2024,2,norris,37,1,00:00:22.211
2024,2,zhou,41,1,00:00:46.381
2024,3,ricciardo,5,1,00:00:18.265
2024,3,albon,6,1,00:00:17.755
2024,3,zhou,6,1,00:00:19.032
2024,3,hamilton,7,1,00:00:17.596
2024,3,kevin_magnussen,7,1,00:00:18.301
2024,3,russell,8,1,00:00:18.046
2024,3,stroll,8,1,00:00:17.901
2024,3,bottas,8,1,00:00:46.969
2024,3,leclerc,9,1,00:00:17.409
2024,3,piastri,9,1,00:00:17.573
2024,3,tsunoda,9,1,00:00:18.523
2024,3,ocon,9,1,00:00:18.287
2024,3,norris,14,1,00:00:17.776
2024,3,perez,14,1,00:00:18.112
2024,3,sainz,16,1,00:00:17.599
2024,3,ocon,16,2,00:00:30.626
2024,3,alonso,17,1,00:00:18.160
2024,3,hulkenberg,17,1,00:00:18.320
2024,3,gasly,17,1,00:00:20.316
2024,3,albon,27,2,00:00:17.745
2024,3,ricciardo,29,2,00:00:17.751
2024,3,kevin_magnussen,33,2,00:00:18.151
2024,3,leclerc,34,2,00:00:17.308
2024,3,perez,35,2,00:00:17.222
2024,3,hulkenberg,35,2,00:00:18.145
2024,3,zhou,35,2,00:00:36.866
2024,3,tsunoda,36,2,00:00:17.535
2024,3,bottas,36,2,00:00:18.938
2024,3,stroll,37,2,00:00:17.977
2024,3,piastri,39,2,00:00:18.533
2024,3,norris,40,2,00:00:17.653
2024,3,sainz,41,2,00:00:17.740
2024,3,alonso,41,2,00:00:17.995
2024,3,gasly,41,2,00:00:17.682
2024,3,ocon,42,3,00:00:18.007
2024,3,russell,45,2,00:00:17.964
2024,4,max_verstappen,1,1,NA
2024,4,perez,1,1,NA
2024,4,norris,1,1,NA
2024,4,sainz,1,1,NA
2024,4,alonso,1,1,NA
2024,4,piastri,1,1,NA
2024,4,hamilton,1,1,NA
2024,4,leclerc,1,1,NA
2024,4,russell,1,1,NA
2024,4,hulkenberg,1,1,NA
2024,4,bottas,1,1,NA
2024,4,tsunoda,1,1,NA
2024,4,ocon,1,1,NA
2024,4,gasly,1,1,NA
2024,4,stroll,1,1,NA
2024,4,kevin_magnussen,1,1,NA
2024,4,sargeant,1,1,NA
2024,4,zhou,1,1,NA
2024,4,hulkenberg,5,2,00:00:23.622
2024,4,bottas,6,2,00:00:24.824
2024,4,tsunoda,7,2,00:00:23.358
2024,4,zhou,7,2,00:00:23.910
2024,4,norris,11,2,00:00:23.049
2024,4,zhou,11,3,00:00:26.653
2024,4,piastri,12,2,00:00:23.420
2024,4,stroll,12,2,00:00:23.358
2024,4,alonso,13,2,00:00:22.998
2024,4,perez,15,2,00:00:22.990
2024,4,sainz,15,2,00:00:23.136
2024,4,max_verstappen,16,2,00:00:23.177
2024,4,gasly,16,2,00:00:23.844
2024,4,ocon,19,2,00:00:23.394
2024,4,russell,22,2,00:00:23.577
2024,4,kevin_magnussen,22,2,00:00:26.198
2024,4,bottas,22,3,00:00:25.946
2024,4,sargeant,22,2,00:00:25.530
2024,4,tsunoda,22,3,00:00:23.486
2024,4,stroll,22,3,00:00:23.238
2024,4,hamilton,23,2,00:00:23.333
2024,4,leclerc,26,2,00:00:23.285
2024,4,norris,26,3,00:00:23.232
2024,4,piastri,32,3,00:00:22.848
2024,4,gasly,32,3,00:00:23.102
2024,4,perez,33,3,00:00:22.956
2024,4,alonso,33,3,00:00:23.157
2024,4,hulkenberg,33,3,00:00:23.993
2024,4,ocon,33,3,00:00:24.181
2024,4,max_verstappen,34,3,00:00:23.234
2024,4,stroll,34,4,00:00:22.911
2024,4,sargeant,34,3,00:00:24.220
2024,4,sainz,36,3,00:00:23.591
2024,4,russell,37,3,00:00:22.991
2024,4,hamilton,39,3,00:00:23.956
2024,4,sargeant,41,4,00:00:23.287
2024,5,hulkenberg,8,1,00:00:23.004
2024,5,tsunoda,8,1,00:00:23.160
2024,5,zhou,8,1,00:00:23.362
2024,5,stroll,9,1,00:00:23.823
2024,5,bottas,9,1,00:00:22.949
2024,5,ocon,9,1,00:00:23.156
2024,5,albon,9,1,00:00:23.273
2024,5,hamilton,9,1,00:00:22.518
2024,5,alonso,11,1,00:00:23.049
2024,5,russell,11,1,00:00:22.415
2024,5,gasly,11,1,00:00:39.712
2024,5,sargeant,12,1,00:00:23.229
2024,5,max_verstappen,13,1,00:00:22.456
2024,5,perez,13,1,00:00:22.027
2024,5,ricciardo,14,1,00:00:22.598
2024,5,piastri,16,1,00:00:22.673
2024,5,sainz,17,1,00:00:22.629
2024,5,kevin_magnussen,17,1,00:00:22.974
2024,5,leclerc,21,1,00:00:22.360
2024,5,stroll,21,2,00:00:22.911
2024,5,hamilton,21,2,00:00:22.662
2024,5,norris,22,1,00:00:22.161
2024,5,max_verstappen,23,2,00:00:22.270
2024,5,perez,23,2,00:00:22.371
2024,5,alonso,23,2,00:00:22.687
2024,5,russell,23,2,00:00:22.707
2024,5,hulkenberg,23,2,00:00:23.336
2024,5,ocon,23,2,00:00:23.208
2024,5,tsunoda,23,2,00:00:22.387
2024,5,albon,23,2,00:00:23.600
2024,5,zhou,23,2,00:00:25.610
2024,5,gasly,23,2,00:00:23.987
2024,5,piastri,24,2,00:00:22.262
2024,5,sargeant,24,2,00:00:22.684
2024,5,stroll,26,3,NA
2024,5,kevin_magnussen,27,2,00:00:25.727
2024,5,stroll,35,4,00:00:34.777
2024,5,gasly,38,3,00:00:22.836
2024,5,zhou,40,3,00:00:23.252
2024,5,alonso,43,3,00:00:23.179
2024,6,albon,10,1,00:00:22.828
2024,6,stroll,11,1,00:00:23.038
2024,6,sargeant,11,1,00:00:22.611
2024,6,bottas,11,1,00:00:23.730
2024,6,hulkenberg,12,1,00:00:23.055
2024,6,gasly,12,1,00:00:22.466
2024,6,perez,17,1,00:00:21.695
2024,6,leclerc,19,1,00:00:21.825
2024,6,ocon,22,1,00:00:22.663
2024,6,alonso,22,1,00:00:22.374
2024,6,kevin_magnussen,22,1,00:00:23.265
2024,6,max_verstappen,23,1,00:00:22.187
2024,6,russell,24,1,00:00:22.800
2024,6,hamilton,26,1,00:00:22.107
2024,6,piastri,27,1,00:00:22.216
2024,6,sainz,27,1,00:00:22.805
2024,6,perez,28,2,00:00:22.396
2024,6,tsunoda,28,1,00:00:22.153
2024,6,zhou,28,1,00:00:23.017
2024,6,ricciardo,28,1,00:00:22.540
2024,6,hulkenberg,28,2,00:00:22.487
2024,6,stroll,28,2,00:00:22.631
2024,6,kevin_magnussen,28,2,00:00:29.727
2024,6,norris,29,1,00:00:22.041
2024,6,bottas,29,2,00:00:22.765
2024,6,kevin_magnussen,31,3,00:00:30.732
2024,6,piastri,40,2,00:00:30.409
2024,6,albon,53,2,00:00:22.567
2024,7,alonso,7,1,00:00:31.368
2024,7,albon,8,1,00:00:30.050
2024,7,gasly,8,1,00:00:30.081
2024,7,bottas,8,1,00:00:30.240
2024,7,albon,9,2,00:00:33.179
2024,7,ricciardo,11,1,00:00:30.068
2024,7,tsunoda,12,1,00:00:29.628
2024,7,hulkenberg,13,1,00:00:29.749
2024,7,russell,21,1,00:00:29.664
2024,7,norris,22,1,00:00:29.956
2024,7,piastri,23,1,00:00:29.770
2024,7,max_verstappen,24,1,00:00:30.416
2024,7,albon,23,3,00:00:38.413
2024,7,leclerc,25,1,00:00:30.149
2024,7,ocon,25,1,00:00:30.659
2024,7,sainz,27,1,00:00:30.508
2024,7,hamilton,27,1,00:00:29.547
2024,7,albon,28,4,00:00:31.131
2024,7,gasly,30,2,00:00:30.654
2024,7,sargeant,31,1,00:00:31.085
2024,7,zhou,33,1,00:00:30.244
2024,7,perez,37,1,00:00:29.669
2024,7,stroll,37,1,00:00:29.971
2024,7,kevin_magnussen,37,1,00:00:31.302
2024,7,alonso,40,2,00:00:30.483
2024,7,russell,52,2,00:00:29.605
2024,7,alonso,59,3,00:00:29.931
2024,8,leclerc,1,1,NA
2024,8,piastri,1,1,NA
2024,8,norris,1,1,NA
2024,8,russell,1,1,NA
2024,8,max_verstappen,1,1,NA
2024,8,hamilton,1,1,NA
2024,8,tsunoda,1,1,NA
2024,8,albon,1,1,NA
2024,8,gasly,1,1,NA
2024,8,stroll,1,1,NA
2024,8,ricciardo,1,1,NA
2024,8,alonso,1,1,NA
2024,8,sargeant,1,1,NA
2024,8,bottas,1,1,NA
2024,8,sainz,1,1,NA
2024,8,zhou,1,1,NA
2024,8,bottas,2,15,00:00:24.239
2024,8,stroll,2,42,00:00:24.132
2024,8,stroll,3,48,00:00:28.211
2024,8,hamilton,2,51,00:00:24.232
2024,8,max_verstappen,2,52,00:00:23.813
2024,8,sargeant,2,57,00:00:24.384
2024,8,zhou,2,70,00:00:24.367
2024,9,kevin_magnussen,7,1,00:00:30.472
2024,9,hulkenberg,12,1,00:00:24.233
2024,9,zhou,24,1,00:00:25.598
2024,9,max_verstappen,25,1,00:00:24.306
2024,9,russell,25,1,00:00:24.044
2024,9,piastri,25,1,00:00:23.977
2024,9,alonso,25,1,00:00:25.788
2024,9,hamilton,25,1,00:00:23.762
2024,9,stroll,25,1,00:00:24.284
2024,9,albon,25,1,00:00:24.753
2024,9,leclerc,25,1,00:00:24.031
2024,9,sainz,25,1,00:00:27.626
2024,9,kevin_magnussen,25,2,00:00:26.794
2024,9,gasly,25,1,00:00:24.911
2024,9,perez,25,1,00:00:33.762
2024,9,hulkenberg,25,2,00:00:24.668
2024,9,norris,26,1,00:00:23.423
2024,9,ricciardo,26,1,00:00:30.298
2024,9,leclerc,28,2,00:00:47.186
2024,9,leclerc,31,3,00:00:24.629
2024,9,gasly,40,2,00:00:24.408
2024,9,kevin_magnussen,41,3,00:00:24.833
2024,9,bottas,42,1,00:00:24.929
2024,9,hamilton,43,2,00:00:24.226
2024,9,ricciardo,43,2,00:00:23.860
2024,9,sainz,43,2,00:00:24.125
2024,9,perez,43,2,00:00:24.423
2024,9,piastri,44,2,00:00:23.476
2024,9,alonso,44,2,00:00:24.346
2024,9,tsunoda,44,1,00:00:25.569
2024,9,stroll,44,2,00:00:25.025
2024,9,ocon,44,1,00:00:24.495
2024,9,albon,44,2,00:00:24.804
2024,9,hulkenberg,44,3,00:00:24.751
2024,9,zhou,44,2,NA
2024,9,max_verstappen,45,2,00:00:24.246
2024,9,russell,45,2,00:00:25.431
2024,9,norris,47,2,00:00:23.983
2024,9,zhou,52,3,00:00:28.375
2024,9,russell,54,3,00:00:28.157
2024,9,hamilton,54,3,00:00:28.817
2024,9,kevin_magnussen,54,4,00:00:26.845
2024,10,zhou,9,1,00:00:22.523
2024,10,tsunoda,9,1,00:00:22.064
2024,10,kevin_magnussen,10,1,00:00:23.360
2024,10,bottas,11,1,00:00:22.744
2024,10,hulkenberg,12,1,00:00:22.722
2024,10,ocon,13,1,00:00:21.834
2024,10,perez,13,1,00:00:22.181
2024,10,gasly,14,1,00:00:26.097
2024,10,sargeant,14,1,00:00:22.401
2024,10,russell,15,1,00:00:25.023
2024,10,sainz,15,1,00:00:22.194
2024,10,hamilton,16,1,00:00:21.840
2024,10,ricciardo,16,1,00:00:22.364
2024,10,max_verstappen,17,1,00:00:21.544
2024,10,stroll,17,1,00:00:21.880
2024,10,albon,18,1,00:00:23.248
2024,10,alonso,19,1,00:00:21.957
2024,10,piastri,21,1,00:00:22.224
2024,10,norris,23,1,00:00:21.618
2024,10,leclerc,24,1,00:00:22.260
2024,10,tsunoda,27,2,00:00:22.084
2024,10,bottas,28,2,00:00:22.963
2024,10,kevin_magnussen,29,2,00:00:28.967
2024,10,perez,31,2,00:00:21.464
2024,10,sargeant,34,2,00:00:22.506
2024,10,russell,36,2,00:00:22.700
2024,10,sainz,36,2,00:00:22.249
2024,10,ocon,37,2,00:00:21.921
2024,10,stroll,37,2,00:00:23.381
2024,10,gasly,38,2,00:00:21.687
2024,10,hulkenberg,38,2,00:00:22.518
2024,10,zhou,41,2,00:00:24.253
2024,10,ricciardo,42,2,00:00:22.108
2024,10,hamilton,43,2,00:00:21.603
2024,10,max_verstappen,44,2,00:00:22.340
2024,10,albon,43,2,00:00:21.892
2024,10,tsunoda,44,3,00:00:22.564
2024,10,alonso,45,2,00:00:22.571
2024,10,piastri,46,2,00:00:22.420
2024,10,norris,47,2,00:00:22.631
2024,10,leclerc,47,2,00:00:21.624
2024,10,perez,49,3,00:00:21.472
2024,11,leclerc,1,1,00:00:31.917
2024,11,sargeant,1,1,00:00:31.722
2024,11,kevin_magnussen,10,1,00:00:21.518
2024,11,ricciardo,10,1,00:00:21.502
2024,11,hulkenberg,11,1,00:00:22.355
2024,11,alonso,11,1,00:00:21.483
2024,11,albon,12,1,00:00:21.878
2024,11,leclerc,16,2,00:00:21.685
2024,11,ocon,19,1,00:00:22.291
2024,11,bottas,19,1,00:00:21.918
2024,11,gasly,20,1,00:00:21.431
2024,11,stroll,20,1,00:00:21.399
2024,11,sargeant,20,2,00:00:22.502
2024,11,hamilton,21,1,00:00:21.563
2024,11,perez,21,1,00:00:21.291
2024,11,tsunoda,21,1,00:00:21.250
2024,11,russell,22,1,00:00:21.673
2024,11,sainz,22,1,00:00:21.226
2024,11,max_verstappen,23,1,00:00:21.899
2024,11,norris,23,1,00:00:21.617
2024,11,piastri,25,1,00:00:20.978
2024,11,zhou,28,1,00:00:23.198
2024,11,leclerc,33,3,00:00:22.243
2024,11,alonso,35,2,00:00:33.947
2024,11,ricciardo,37,2,00:00:21.093
2024,11,kevin_magnussen,38,2,00:00:21.832
2024,11,hulkenberg,39,2,00:00:21.814
2024,11,albon,39,2,00:00:21.692
2024,11,gasly,42,2,00:00:22.043
2024,11,bottas,42,2,00:00:21.991
2024,11,ocon,43,2,00:00:21.231
2024,11,stroll,43,2,00:00:21.302
2024,11,tsunoda,44,2,00:00:23.444
2024,11,russell,46,2,00:00:21.229
2024,11,sainz,47,2,00:00:21.283
2024,11,sargeant,49,3,00:00:22.093
2024,11,max_verstappen,51,2,00:00:25.841
2024,11,norris,51,2,00:00:21.411
2024,11,piastri,51,2,00:00:20.775
2024,11,perez,51,2,00:00:27.500
2024,11,leclerc,51,4,00:00:20.903
2024,11,zhou,51,2,00:00:21.594
2024,11,hamilton,53,2,00:00:27.281
2024,11,max_verstappen,64,3,00:00:22.729
2024,11,alonso,68,3,00:00:22.487
2024,12,zhou,12,1,00:00:29.178
2024,12,leclerc,19,1,00:00:28.481
2024,12,perez,19,1,00:00:28.391
2024,12,ocon,19,1,00:00:28.495
2024,12,zhou,19,2,00:00:29.838
2024,12,ocon,21,2,00:00:28.276
2024,12,max_verstappen,26,1,00:00:28.365
2024,12,sainz,26,1,00:00:29.199
2024,12,hulkenberg,26,1,00:00:29.412
2024,12,stroll,26,1,00:00:29.023
2024,12,ricciardo,26,1,00:00:28.875
2024,12,bottas,26,1,00:00:30.628
2024,12,norris,27,1,00:00:28.661
2024,12,hamilton,27,1,00:00:28.929
2024,12,russell,27,1,00:00:32.045
2024,12,alonso,27,1,00:00:29.341
2024,12,tsunoda,27,1,00:00:30.000
2024,12,albon,27,1,00:00:34.742
2024,12,ocon,26,3,00:00:29.289
2024,12,kevin_magnussen,27,1,00:00:30.308
2024,12,sargeant,27,1,00:00:32.801
2024,12,zhou,26,3,00:00:29.125
2024,12,piastri,28,1,00:00:29.541
2024,12,leclerc,27,2,00:00:29.233
2024,12,perez,28,2,00:00:32.313
2024,12,kevin_magnussen,37,2,00:00:29.884
2024,12,ricciardo,37,2,00:00:29.873
2024,12,bottas,37,2,00:00:31.527
2024,12,hamilton,38,2,00:00:30.038
2024,12,max_verstappen,38,2,00:00:29.076
2024,12,piastri,38,2,00:00:29.200
2024,12,leclerc,37,3,00:00:29.166
2024,12,perez,37,3,00:00:29.300
2024,12,alonso,38,2,00:00:29.686
2024,12,tsunoda,38,2,00:00:29.658
2024,12,albon,38,2,00:00:29.410
2024,12,sargeant,38,2,00:00:29.444
2024,12,norris,39,2,00:00:30.387
2024,12,zhou,37,4,00:00:33.083
2024,12,sainz,39,2,00:00:29.097
2024,12,hulkenberg,39,2,00:00:30.265
2024,12,stroll,39,2,00:00:29.469
2024,12,ocon,38,4,00:00:29.086
2024,12,perez,47,4,00:00:28.871
2024,12,sainz,50,3,00:00:28.706
2024,13,hulkenberg,2,1,00:00:22.287
2024,13,albon,6,1,00:00:22.091
2024,13,kevin_magnussen,6,1,00:00:21.871
2024,13,ocon,6,1,00:00:21.829
2024,13,alonso,7,1,00:00:22.542
2024,13,ricciardo,7,1,00:00:21.084
2024,13,zhou,7,1,00:00:21.993
2024,13,sargeant,8,1,00:00:21.757
2024,13,stroll,14,1,00:00:23.237
2024,13,hamilton,16,1,00:00:21.306
2024,13,bottas,16,1,00:00:22.146
2024,13,norris,17,1,00:00:21.861
2024,13,piastri,18,1,00:00:21.641
2024,13,max_verstappen,21,1,00:00:22.101
2024,13,sainz,21,1,00:00:21.655
2024,13,leclerc,23,1,00:00:21.894
2024,13,perez,28,1,00:00:21.395
2024,13,gasly,28,1,00:00:21.405
2024,13,ricciardo,28,2,00:00:21.378
2024,13,tsunoda,29,1,00:00:21.467
2024,13,hulkenberg,29,2,00:00:22.472
2024,13,albon,29,2,00:00:23.410
2024,13,ocon,30,2,00:00:21.444
2024,13,russell,33,1,00:00:21.369
2024,13,sargeant,33,2,00:00:21.398
2024,13,kevin_magnussen,34,2,00:00:22.531
2024,13,zhou,36,2,00:00:22.183
2024,13,alonso,37,2,00:00:21.800
2024,13,hamilton,40,2,00:00:21.910
2024,13,leclerc,40,2,00:00:21.723
2024,13,norris,45,2,00:00:21.249
2024,13,stroll,45,2,00:00:22.276
2024,13,bottas,45,2,00:00:21.981
2024,13,piastri,47,2,00:00:21.823
2024,13,sainz,47,2,00:00:21.439
2024,13,perez,47,2,00:00:21.056
2024,13,max_verstappen,49,2,00:00:21.344
2024,13,russell,53,2,00:00:21.328
2024,13,sargeant,63,3,00:00:21.908
2024,13,ocon,64,3,00:00:21.330
2024,14,hulkenberg,7,1,00:00:23.562
2024,14,albon,8,1,00:00:23.606
2024,14,ricciardo,8,1,00:00:22.643
2024,14,sargeant,8,1,00:00:23.338
2024,14,gasly,9,1,00:00:22.900
2024,14,russell,10,1,00:00:22.686
2024,14,max_verstappen,10,1,00:00:23.214
2024,14,hamilton,11,1,00:00:23.188
2024,14,perez,11,1,00:00:22.692
2024,14,piastri,11,1,00:00:22.623
2024,14,bottas,11,1,00:00:23.147
2024,14,leclerc,12,1,00:00:22.942
2024,14,ocon,12,1,00:00:23.366
2024,14,stroll,12,1,00:00:23.010
2024,14,alonso,13,1,00:00:23.075
2024,14,norris,15,1,00:00:22.682
2024,14,tsunoda,15,1,00:00:23.452
2024,14,kevin_magnussen,17,1,00:00:23.619
2024,14,sainz,20,1,00:00:23.080
2024,14,hulkenberg,20,2,00:00:23.268
2024,14,perez,21,2,00:00:22.648
2024,14,ricciardo,21,2,00:00:22.328
2024,14,albon,23,2,00:00:23.146
2024,14,sargeant,24,2,00:00:23.692
2024,14,leclerc,25,2,00:00:23.330
2024,14,hamilton,26,2,00:00:22.704
2024,14,max_verstappen,28,2,00:00:22.943
2024,14,sainz,28,2,00:00:23.089
2024,14,gasly,28,2,00:00:22.844
2024,14,norris,29,2,00:00:22.610
2024,14,piastri,30,2,00:00:24.125
2024,14,ocon,30,2,00:00:23.546
2024,14,bottas,35,2,00:00:22.949
2024,14,perez,42,3,00:00:22.632
2024,15,albon,12,1,00:00:21.258
2024,15,hulkenberg,14,1,00:00:21.619
2024,15,tsunoda,14,1,00:00:21.249
2024,15,bottas,15,1,00:00:21.095
2024,15,zhou,18,1,00:00:21.214
2024,15,sargeant,22,1,00:00:22.030
2024,15,hamilton,23,1,00:00:21.168
2024,15,leclerc,24,1,00:00:20.841
2024,15,russell,25,1,00:00:21.846
2024,15,max_verstappen,27,1,00:00:20.785
2024,15,norris,28,1,00:00:21.536
2024,15,perez,29,1,00:00:22.934
2024,15,ricciardo,29,1,00:00:20.942
2024,15,sainz,30,1,00:00:20.840
2024,15,stroll,30,1,00:00:21.385
2024,15,ocon,30,1,00:00:21.015
2024,15,alonso,31,1,00:00:21.348
2024,15,gasly,32,1,00:00:22.646
2024,15,tsunoda,32,2,00:00:20.880
2024,15,piastri,33,1,00:00:20.969
2024,15,kevin_magnussen,40,1,00:00:21.403
2024,15,bottas,43,2,00:00:21.273
2024,15,hamilton,48,2,00:00:21.026
2024,15,zhou,51,2,00:00:22.044
2024,15,russell,54,2,00:00:21.159
2024,15,albon,54,2,00:00:21.016
2024,16,hulkenberg,5,1,00:00:38.875
2024,16,gasly,10,1,00:00:24.335
2024,16,russell,11,1,00:00:32.696
2024,16,ricciardo,11,1,00:00:30.317
2024,16,alonso,12,1,00:00:24.866
2024,16,norris,14,1,00:00:24.169
2024,16,kevin_magnussen,14,1,00:00:25.672
2024,16,leclerc,15,1,00:00:24.551
2024,16,hamilton,15,1,00:00:24.469
2024,16,zhou,15,1,00:00:27.138
2024,16,piastri,16,1,00:00:23.793
2024,16,colapinto,16,1,00:00:25.147
2024,16,albon,17,1,00:00:24.801
2024,16,sainz,19,1,00:00:24.313
2024,16,stroll,19,1,00:00:24.980
2024,16,max_verstappen,22,1,00:00:28.198
2024,16,perez,23,1,00:00:24.728
2024,16,gasly,30,2,00:00:24.203
2024,16,ocon,31,1,00:00:24.146
2024,16,norris,32,2,00:00:24.870
2024,16,hulkenberg,32,2,00:00:36.576
2024,16,russell,33,2,00:00:26.297
2024,16,bottas,33,1,00:00:24.410
2024,16,perez,35,2,00:00:24.030
2024,16,alonso,35,2,00:00:24.501
2024,16,stroll,36,2,00:00:24.209
2024,16,hamilton,37,2,00:00:24.155
2024,16,piastri,38,2,00:00:24.670
2024,16,max_verstappen,41,2,00:00:24.150
2024,16,stroll,50,3,00:00:25.269
2024,17,stroll,1,1,00:00:21.123
2024,17,colapinto,10,1,00:00:20.596
2024,17,alonso,11,1,00:00:20.073
2024,17,bottas,11,1,00:00:20.045
2024,17,max_verstappen,12,1,00:00:21.145
2024,17,russell,12,1,00:00:19.954
2024,17,hamilton,12,1,00:00:21.289
2024,17,tsunoda,12,1,00:00:20.922
2024,17,perez,13,1,00:00:20.630
2024,17,bearman,14,1,00:00:21.276
2024,17,piastri,15,1,00:00:20.181
2024,17,hulkenberg,15,1,00:00:21.617
2024,17,leclerc,16,1,00:00:20.671
2024,17,sainz,17,1,00:00:21.483
2024,17,stroll,22,2,00:00:20.214
2024,17,albon,31,1,00:00:20.287
2024,17,zhou,34,1,00:00:20.520
2024,17,norris,37,1,00:00:19.712
2024,17,max_verstappen,49,2,00:00:20.725
2024,17,ricciardo,49,1,00:00:21.984
2024,17,ocon,49,1,00:00:20.634
2024,17,gasly,50,1,00:00:20.257
2024,18,ricciardo,10,1,00:00:30.316
2024,18,albon,11,1,00:00:29.126
2024,18,sainz,13,1,00:00:29.385
2024,18,hamilton,17,1,00:00:29.272
2024,18,alonso,25,1,00:00:29.251
2024,18,stroll,26,1,00:00:29.816
2024,18,russell,27,1,00:00:28.739
2024,18,perez,28,1,00:00:28.990
2024,18,kevin_magnussen,28,1,00:00:29.707
2024,18,max_verstappen,29,1,00:00:29.655
2024,18,hulkenberg,29,1,00:00:29.808
2024,18,colapinto,29,1,00:00:29.772
2024,18,ocon,29,1,00:00:29.601
2024,18,norris,30,1,00:00:29.091
2024,18,tsunoda,33,1,00:00:29.662
2024,18,bottas,33,1,00:00:30.423
2024,18,zhou,34,1,00:00:29.360
2024,18,leclerc,36,1,00:00:29.042
2024,18,gasly,37,1,00:00:31.509
2024,18,piastri,38,1,00:00:29.152
2024,18,ricciardo,46,2,00:00:29.066
2024,18,kevin_magnussen,49,2,00:00:31.291
2024,18,ricciardo,58,3,00:00:29.653
2024,19,albon,3,1,00:00:34.983
2024,19,zhou,13,1,00:00:24.433
2024,19,bottas,15,1,00:00:24.439
2024,19,kevin_magnussen,17,1,00:00:23.966
2024,19,gasly,18,1,00:00:28.228
2024,19,tsunoda,18,1,00:00:24.193
2024,19,sainz,21,1,00:00:23.963
2024,19,max_verstappen,25,1,00:00:24.228
2024,19,leclerc,26,1,00:00:23.817
2024,19,perez,26,1,00:00:23.580
2024,19,alonso,26,1,00:00:24.247
2024,19,hulkenberg,27,1,00:00:24.500
2024,19,stroll,27,1,00:00:26.399
2024,19,norris,31,1,00:00:23.731
2024,19,ocon,31,1,00:00:24.156
2024,19,piastri,32,1,00:00:24.107
2024,19,albon,33,2,00:00:24.391
2024,19,zhou,35,2,00:00:24.890
2024,19,lawson,36,1,00:00:23.839
2024,19,kevin_magnussen,38,2,00:00:24.087
2024,19,colapinto,39,1,00:00:23.971
2024,19,russell,40,1,00:00:29.327
2024,19,ocon,51,2,00:00:26.175
2024,20,perez,20,1,00:00:27.730
2024,20,max_verstappen,26,1,00:00:43.730
2024,20,stroll,26,1,00:00:22.592
2024,20,hamilton,28,1,00:00:22.538
2024,20,gasly,28,1,00:00:23.204
2024,20,hulkenberg,29,1,00:00:23.077
2024,20,norris,30,1,00:00:22.111
2024,20,kevin_magnussen,30,1,00:00:23.332
2024,20,leclerc,31,1,00:00:22.860
2024,20,russell,31,1,00:00:22.462
2024,20,sainz,32,1,00:00:22.249
2024,20,piastri,39,1,00:00:21.825
2024,20,lawson,39,1,00:00:22.586
2024,20,zhou,43,1,00:00:22.935
2024,20,perez,43,2,00:00:22.174
2024,20,colapinto,47,1,00:00:23.895
2024,20,ocon,48,1,00:00:23.245
2024,20,bottas,49,1,00:00:22.505
2024,20,lawson,65,2,00:00:30.299
2024,20,leclerc,69,2,00:00:22.690
2024,20,perez,68,3,00:00:21.920
2024,21,leclerc,24,1,00:00:24.573
2024,21,hulkenberg,25,1,00:00:25.369
2024,21,colapinto,26,1,00:00:25.287
2024,21,piastri,27,1,00:00:26.050
2024,21,alonso,27,1,00:00:25.107
2024,21,bearman,27,1,00:00:35.755
2024,21,hamilton,27,1,00:00:25.205
2024,21,sainz,27,1,00:00:25.920
2024,21,perez,27,1,00:00:26.692
2024,21,zhou,27,1,00:00:25.248
2024,21,russell,28,1,00:00:25.698
2024,21,norris,28,1,00:00:24.764
2024,21,tsunoda,28,1,00:00:25.431
2024,21,lawson,28,1,00:00:28.167
2024,21,hulkenberg,27,2,00:00:58.984
2024,21,zhou,28,2,00:00:27.067
2024,21,colapinto,30,2,00:00:25.239
2024,21,hulkenberg,29,3,00:00:28.590
2024,21,ocon,32,1,NA
2024,21,max_verstappen,32,1,NA
2024,21,zhou,31,3,NA
2024,21,gasly,32,1,NA
2024,21,norris,32,2,NA
2024,21,russell,32,2,NA
2024,21,tsunoda,32,2,NA
2024,21,leclerc,32,2,NA
2024,21,piastri,32,2,NA
2024,21,alonso,32,2,NA
2024,21,lawson,32,2,NA
2024,21,hamilton,32,2,NA
2024,21,bottas,32,1,NA
2024,21,sainz,32,2,NA
2024,21,perez,32,2,NA
2024,21,bearman,32,2,NA
2024,21,zhou,32,4,NA
